,Open,High,Low,Close,Adj Close,Volume,polarity,subjectivity,binary_signal,status,buy_price,sell_price,trade_return,net_trade_return,open_daily_return,strategy_return,strategy_net_return,buy_and_hold_equity,strategy_equity,strategy_net_equity
2018-01-02,42.540000915527344,43.07500076293945,42.314998626708984,43.064998626708984,41.513580322265625,102223600,0.13763938053097347,0.35648230088495575,1.0,1.0,0.0,0.0,0.0,0.0,-0.0021111928297652405,-0.0021111928297652405,-0.0021111928297652405,14694.300447129932,14716.961825920891,14687.811920457778
2018-01-03,43.13249969482422,43.63750076293945,42.9900016784668,43.057498931884766,41.506343841552734,118071600,0.12512379032258067,0.34786370967741936,1.0,1.0,0.0,0.0,0.0,0.0,0.01392803870581516,0.01392803870581516,0.01392803870581516,14898.963232512435,14921.940239864321,14892.384333389648
2018-01-04,43.1349983215332,43.36750030517578,43.02000045776367,43.25749969482422,41.69913864135742,89738400,0.11555859649122809,0.3396887719298245,1.0,1.0,0.0,0.0,0.0,0.0,5.7929095848008316e-05,5.7929095848008316e-05,5.7929095848008316e-05,14899.826315981565,14922.804654370717,14893.247035749102
2018-01-05,43.36000061035156,43.842498779296875,43.26250076293945,43.75,42.173892974853516,94640000,0.11159435215946843,0.30756345514950173,1.0,1.0,0.0,0.0,0.0,0.0,0.005216235019674054,0.005216235019674054,0.005216235019674054,14977.54731179805,15000.645510600598,14970.933712493632
2018-01-08,43.587501525878906,43.90250015258789,43.48249816894531,43.587501525878906,42.01725387573242,82271200,0.09896384180790961,0.30023615819209043,1.0,1.0,0.0,0.0,0.0,0.0,0.005246792258416955,0.005246792258416955,0.005246792258416955,15056.131391083665,15079.350781336876,15049.483091597618
2018-01-09,43.63750076293945,43.76499938964844,43.352500915527344,43.58250045776367,42.01243209838867,86336000,0.09221948717948716,0.2821964102564103,1.0,1.0,0.0,0.0,0.0,0.0,0.0011471003225744791,0.0011471003225744791,0.0011471003225744791,15073.4022842591,15096.648309482362,15066.746358506569
2018-01-10,43.290000915527344,43.57500076293945,43.25,43.5724983215332,42.0027961730957,95839600,0.07695949367088607,0.28290126582278485,1.0,1.0,0.0,0.0,0.0,0.0,-0.007963330652227318,-0.007963330652227318,-0.007963330652227318,14953.367797815506,14976.428707253564,14946.76487540054
2018-01-11,43.647499084472656,43.872501373291016,43.622501373291016,43.81999969482422,42.24137878417969,74670800,0.07509346733668341,0.2771713567839196,1.0,1.0,0.0,0.0,0.0,0.0,0.008258215786202117,0.008258215786202117,0.008258215786202117,15076.855935820313,15100.107287224735,15070.198485047224
2018-01-12,44.04499816894531,44.34000015258789,43.912498474121094,44.272499084472656,42.677581787109375,101672400,0.07881127098321343,0.2906505995203837,1.0,1.0,0.0,0.0,0.0,0.0,0.009107030020285123,0.009107030020285123,0.009107030020285123,15214.161315439344,15237.624417599018,15207.443235062203
2018-01-16,44.474998474121094,44.84749984741211,44.03499984741211,44.04750061035156,42.46068572998047,118263600,0.07397434052757794,0.29942901678657075,1.0,1.0,0.0,0.0,0.0,0.0,0.00976274998415061,0.00976274998415061,0.00976274998415061,15362.693368580512,15386.385535140425,15355.909701264278
2018-01-17,44.037498474121094,44.8125,43.76750183105469,44.775001525878906,43.16197967529297,137547200,0.08012219873150106,0.29924862579281186,1.0,1.0,0.0,0.0,0.0,0.0,-0.009836987408882503,-0.009836987408882503,-0.009836987408882503,15211.570747347265,15235.029854363038,15204.853810881004
2018-01-18,44.842498779296875,45.025001525878906,44.5625,44.814998626708984,43.20053482055664,124773600,0.08365775862068965,0.29984353448275863,1.0,1.0,0.0,0.0,0.0,0.0,0.0182798826697399,0.0182798826697399,0.0182798826697399,15489.636475831221,15513.524412570778,15482.796754554458
2018-01-19,44.65250015258789,44.89500045776367,44.352500915527344,44.6150016784668,43.00774383544922,129700400,0.08364175365344467,0.29385615866388304,1.0,1.0,0.0,0.0,0.0,0.0,-0.004237021394461249,-0.004237021394461249,-0.004237021394461249,15424.006554690697,15447.793277731218,15417.195813459315
2018-01-22,44.32500076293945,44.44499969482422,44.150001525878906,44.25,42.6558952331543,108434400,0.08487142857142857,0.2976014084507042,1.0,1.0,0.0,0.0,0.0,0.0,-0.007334402072208701,-0.007334402072208701,-0.007334402072208701,15310.880689054215,15334.492950703974,15304.119900537431
2018-01-23,44.32500076293945,44.86000061035156,44.20500183105469,44.2599983215332,42.665523529052734,130756400,0.08297449799196788,0.2897656626506024,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15310.880689054215,15334.492950703974,15304.119900537431
2018-01-24,44.3125,44.32500076293945,43.29999923706055,43.55500030517578,41.985931396484375,204420400,0.08517394957983193,0.28445693277310924,1.0,1.0,0.0,0.0,0.0,0.0,-0.0002820251037627397,-0.0002820251037627397,-0.0002820251037627397,15306.562636339186,15330.168238738404,15299.803754534485
2018-01-25,43.627498626708984,43.73749923706055,42.63249969482422,42.77750015258789,41.23643493652344,166116000,0.0830443137254902,0.28987999999999997,1.0,1.0,0.0,0.0,0.0,0.0,-0.015458423092604034,-0.015458423092604034,-0.015458423092604034,15069.94731501321,15093.188012023187,15063.292914863077
2018-01-26,43.0,43.0,42.51499938964844,42.877498626708984,41.332828521728516,156572000,0.09621466666666666,0.30349009523809517,1.0,1.0,0.0,0.0,0.0,0.0,-0.014383098881695422,-0.014383098881695422,-0.014383098881695422,14853.194772639436,14876.101196406238,14846.636083384661
2018-01-29,42.540000915527344,42.540000915527344,41.76750183105469,41.9900016784668,40.4773063659668,202561600,0.09571029702970298,0.30291148514851485,1.0,1.0,0.0,0.0,0.0,0.0,-0.010697653127271112,-0.010697653127271112,-0.010697653127271112,14694.300447129943,14716.9618259209,14687.811920457785
2018-01-30,41.38249969482422,41.842498779296875,41.17499923706055,41.74250030517578,40.23872375488281,184192800,0.11302447817836812,0.30969259962049334,0.0,1.0,0.0,0.0,0.0,0.0,-0.027209713112174128,-0.027209713112174128,-0.027209713112174128,14294.472747579446,14316.517516754775,14288.160771856557
2018-01-31,41.717498779296875,42.11000061035156,41.625,41.85749816894531,40.349578857421875,129915600,0.10947890222984563,0.30741320754716983,1.0,0.0,0.0,41.717498779296875,0.1361748530327247,0.1341748530327247,0.008095187263773562,0.008095187263773562,0.006095187263773562,14410.18918130801,14432.412407017999,14375.249787415927
2018-02-01,41.79249954223633,42.154998779296875,41.689998626708984,41.94499969482422,40.433929443359375,188923200,0.10741793570219967,0.3101698815566836,1.0,1.0,41.79249954223633,0.0,0.0,0.0,0.0017978250166972298,0.0,0.0,14436.096179913504,14432.412407017999,14375.249787415927
2018-02-02,41.5,41.70000076293945,40.025001525878906,40.125,38.67949676513672,346375200,0.0993939446366782,0.3088792387543252,0.0,1.0,0.0,0.0,0.0,0.0,-0.00699885255584487,-0.00699885255584487,-0.00699885255584487,14335.060071268295,14331.402080556132,14274.639533700361
2018-02-05,39.775001525878906,40.970001220703125,39.0,39.122501373291016,37.71310043334961,290954000,0.09171476923076922,0.30212384615384613,0.0,0.0,0.0,39.775001525878906,-0.048274164944800635,-0.05027416494480064,-0.04156622829207457,-0.04156622829207457,-0.04356622829207457,13739.205691765355,13735.699749930223,13652.7473289881
2018-02-06,38.70750045776367,40.93000030517578,38.5,40.75749969482422,39.28919982910156,272975200,0.07995240240240241,0.303933933933934,0.0,0.0,0.0,0.0,0.0,0.0,-0.026838492197685637,-0.0,-0.0,13370.466127004513,13735.699749930223,13652.7473289881
2018-02-07,40.772499084472656,40.849998474121094,39.76750183105469,39.8849983215332,38.4481315612793,206434400,0.07624809917355371,0.3002604958677686,0.0,0.0,0.0,0.0,0.0,0.0,0.053348798095662175,0.0,0.0,14083.764424858966,13735.699749930223,13652.7473289881
2018-02-08,40.0724983215332,40.25,38.75749969482422,38.787498474121094,37.39017868041992,217562000,0.07840926573426574,0.2857096153846154,0.0,0.0,0.0,0.0,0.0,0.0,-0.01716845370427722,-0.0,-0.0,13841.96796734883,13735.699749930223,13652.7473289881
2018-02-09,39.26750183105469,39.47249984741211,37.560001373291016,39.102500915527344,37.847511291503906,282690400,0.0801625,0.28343496376811594,0.0,0.0,0.0,0.0,0.0,0.0,-0.020088502693777488,-0.0,-0.0,13563.903556549561,13735.699749930223,13652.7473289881
2018-02-12,39.625,40.97249984741211,39.377498626708984,40.6775016784668,39.3719596862793,243278000,0.09420172043010752,0.29170645161290326,0.0,0.0,0.0,0.0,0.0,0.0,0.009104173993125908,0.0,0.0,13687.391694554368,13735.699749930223,13652.7473289881
2018-02-13,40.48749923706055,41.1875,40.412498474121094,41.084999084472656,39.76638412475586,130196800,0.09902114014251781,0.2802748218527316,1.0,0.0,0.0,0.0,0.0,0.0,0.021766542260203137,0.0,0.0,13985.318884305838,13735.699749930223,13652.7473289881
2018-02-14,40.7599983215332,41.8849983215332,40.720001220703125,41.842498779296875,40.499568939208984,162579600,0.09510279069767442,0.2886460465116279,1.0,1.0,40.7599983215332,0.0,0.0,0.0,0.006730449882249578,0.0,0.0,14079.446372143935,13735.699749930223,13652.7473289881
2018-02-15,42.4474983215332,43.272499084472656,42.25,43.247501373291016,41.85947799682617,204588800,0.08687968397291197,0.29613589164785553,1.0,1.0,0.0,0.0,0.0,0.0,0.041400884923699977,0.041400884923699977,0.041400884923699977,14662.34791118647,14304.369874623579,14217.983150047889
2018-02-16,43.09000015258789,43.70500183105469,42.942501068115234,43.10749816894531,41.723968505859375,160704400,0.08332323943661972,0.29423755868544604,1.0,1.0,0.0,0.0,0.0,0.0,0.015136388632089437,0.015136388632089437,0.015136388632089437,14884.282907429093,14520.886376183033,14433.192068571512
2018-02-20,43.01250076293945,43.564998626708984,42.85499954223633,42.962501525878906,41.58362579345703,135722000,0.0773221662468514,0.29423853904282116,1.0,1.0,0.0,0.0,0.0,0.0,-0.0017985469801345966,-0.0017985469801345966,-0.0017985469801345966,14857.512825354468,14494.769879842272,14407.23329456288
2018-02-21,43.20750045776367,43.529998779296875,42.752498626708984,42.76750183105469,41.39488220214844,149886400,0.09101281407035176,0.2916020100502512,1.0,1.0,0.0,0.0,0.0,0.0,0.0045335586484251955,0.0045335586484251955,0.0045335586484251955,14924.870231117942,14560.482769187964,14472.549331665325
2018-02-22,42.95000076293945,43.48749923706055,42.9275016784668,43.125,41.740909576416016,123967600,0.09520616966580978,0.28633033419023135,1.0,1.0,0.0,0.0,0.0,0.0,-0.005959606366860548,-0.005959606366860548,-0.005959606366860548,14835.923879464004,14473.708023372146,14386.29863452363
2018-02-23,43.41749954223633,43.912498474121094,43.3849983215332,43.875,42.466835021972656,135249600,0.0912822454308094,0.28372924281984335,1.0,1.0,0.0,0.0,0.0,0.0,0.010884721094120975,0.010884721094120975,0.010884721094120975,14997.40877306558,14631.250298404295,14542.889482737151
2018-02-26,44.087501525878906,44.84749984741211,44.0525016784668,44.74250030517578,43.306488037109375,152648800,0.10100802919708027,0.2885501216545012,1.0,1.0,0.0,0.0,0.0,0.0,0.015431611463271988,0.015431611463271988,0.015431611463271988,15228.842958207393,14857.034068231153,14767.309702788056
2018-02-27,44.775001525878906,45.119998931884766,44.540000915527344,44.59749984741211,43.16615295410156,155712400,0.10332907216494845,0.29378659793814427,1.0,1.0,0.0,0.0,0.0,0.0,0.015593988686259497,0.015593988686259497,0.015593988686259497,15466.321363002502,15088.714489402519,14997.590963219822
2018-02-28,44.814998626708984,45.154998779296875,44.51250076293945,44.529998779296875,43.1008186340332,151128400,0.099087525987526,0.28958877338877337,1.0,1.0,0.0,0.0,0.0,0.0,0.0008932908870358247,0.0008932908870358247,0.0008932908870358247,15480.137286932038,15102.193100552988,15010.988174554757
2018-03-01,44.6349983215332,44.94499969482422,43.165000915527344,43.75,42.34584045410156,195208000,0.10167570621468926,0.2921028248587571,1.0,1.0,0.0,0.0,0.0,0.0,-0.004016519261221263,-0.004016519261221263,-0.004016519261221263,15417.961017352725,15041.534851077933,14950.696251421694
2018-03-02,43.20000076293945,44.07500076293945,43.11249923706055,44.0525016784668,42.638641357421875,153816000,0.10603570159857904,0.28411314387211367,1.0,1.0,0.0,0.0,0.0,0.0,-0.032149604851703706,-0.032149604851703706,-0.032149604851703706,14922.279663025864,14557.95544925265,14470.037274680639
2018-03-05,43.8025016784668,44.435001373291016,43.630001068115234,44.20500183105469,42.786251068115234,113605600,0.09437438162544169,0.2778330388692579,1.0,1.0,0.0,0.0,0.0,0.0,0.013946780205712939,0.013946780205712939,0.013946780205712939,15130.397417654265,14760.992054147937,14671.847704119084
2018-03-06,44.477500915527344,44.5625,44.032501220703125,44.16749954223633,42.74995040893555,95154000,0.0920738336713996,0.28063853955375256,1.0,1.0,0.0,0.0,0.0,0.0,0.015410061325158875,0.015410061325158875,0.015410061325158875,15363.557769734341,14988.45984692254,14897.94177699295
2018-03-07,43.73500061035156,43.962501525878906,43.567501068115234,43.75749969482422,42.353111267089844,126814000,0.09508427947598254,0.29655458515283845,1.0,1.0,0.0,0.0,0.0,0.0,-0.01669384047871647,-0.01669384047871647,-0.01669384047871647,15107.080987140851,14738.244889216368,14649.237913506624
2018-03-08,43.869998931884766,44.279998779296875,43.76750183105469,44.23500061035156,42.815284729003906,95096400,0.09442909090909091,0.3114634090909091,1.0,1.0,0.0,0.0,0.0,0.0,0.003086734186560136,0.003086734186560136,0.003086734186560136,15153.71253048299,14783.737933565806,14694.456216981298
2018-03-09,44.4900016784668,45.0,44.34749984741211,44.994998931884766,43.55088806152344,128740800,0.09517170731707315,0.32598756097560977,1.0,1.0,0.0,0.0,0.0,0.0,0.014132727642521381,0.014132727642521381,0.014132727642521381,15367.87582244937,14992.672475319305,14902.12896455085
2018-03-12,45.0724983215332,45.59749984741211,45.0525016784668,45.43000030517578,43.971927642822266,128828400,0.103144,0.3295146666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.013092753901790433,0.013092753901790433,0.013092753901790433,15569.083638585975,15188.967846368807,15097.238871696456
2018-03-13,45.647499084472656,45.875,44.810001373291016,44.99250030517578,43.5484733581543,126774000,0.10190899999999999,0.3199845,1.0,1.0,0.0,0.0,0.0,0.0,0.012757241873693648,0.012757241873693648,0.012757241873693648,15767.702204315181,15382.737182996689,15289.837999607618
2018-03-14,45.08000183105469,45.130001068115234,44.45249938964844,44.61000061035156,43.178245544433594,117473600,0.09450234741784036,0.3084549295774648,1.0,1.0,0.0,0.0,0.0,0.0,-0.012432165283968621,-0.012432165283968621,-0.012432165283968621,15571.675524362738,15191.496451817822,15099.75220643139
2018-03-15,44.625,45.060001373291016,44.51750183105469,44.662498474121094,43.229061126708984,90975200,0.09838388746803069,0.29164322250639385,1.0,1.0,0.0,0.0,0.0,0.0,-0.010093207909793067,-0.010093207909793067,-0.010093207909793067,15414.507365791509,15038.165519668742,14947.347268025524
2018-03-16,44.662498474121094,44.779998779296875,44.404998779296875,44.505001068115234,43.076622009277344,157618800,0.09998829039812647,0.29781615925058547,1.0,1.0,0.0,0.0,0.0,0.0,0.0008403019410889723,0.0008403019410889723,0.0008403019410889723,15427.460206251915,15050.802119345337,14959.907552948976
2018-03-19,44.33000183105469,44.36750030517578,43.415000915527344,43.82500076293945,42.4184455871582,133787200,0.10082489270386266,0.2843321888412017,1.0,1.0,0.0,0.0,0.0,0.0,-0.007444649413401394,-0.007444649413401394,-0.007444649413401394,15312.608173677168,14938.754174176333,14848.536285960376
2018-03-20,43.810001373291016,44.20000076293945,43.73500061035156,43.810001373291016,42.403926849365234,78597600,0.10225440860215053,0.27536752688172045,1.0,1.0,0.0,0.0,0.0,0.0,-0.011730215120347554,-0.011730215120347554,-0.011730215120347554,15132.987985746344,14763.519374083255,14674.359761103775
2018-03-21,43.7599983215332,43.772499084472656,42.814998626708984,42.817501068115234,41.44327926635742,148219600,0.10387547169811319,0.27723878406708596,1.0,1.0,0.0,0.0,0.0,0.0,-0.0011413615656331588,-0.0011413615656331588,-0.0011413615656331588,15115.715774886225,14746.668860496195,14657.611010872179
2018-03-22,42.5,43.16999816894531,42.150001525878906,42.212501525878906,40.857696533203125,165963200,0.09733291139240506,0.2731069620253164,1.0,1.0,0.0,0.0,0.0,0.0,-0.028793381395382456,-0.028793381395382456,-0.028793381395382456,14680.483205515726,14322.062399684519,14235.568826690978
2018-03-23,42.09749984741211,42.47999954223633,41.23500061035156,41.23500061035156,39.911563873291016,164115200,0.09023761061946903,0.2618765486725664,0.0,1.0,0.0,0.0,0.0,0.0,-0.009470591825597396,-0.009470591825597396,-0.009470591825597396,14541.450341273749,14186.42399259637,14100.74956492819
2018-03-26,42.01750183105469,43.275001525878906,41.61000061035156,43.192501068115234,41.80624771118164,150164800,0.08998037383177569,0.2802983644859813,1.0,0.0,0.0,42.01750183105469,0.03085141220079879,0.028851412200798787,-0.0019003032637896489,-0.0019003032637896489,-0.003900303263789649,14513.817175729993,14159.465484781736,14045.75236537822
2018-03-27,43.41999816894531,43.787498474121094,41.72999954223633,42.084999084472656,40.734283447265625,163690400,0.08323984771573605,0.2884703045685279,1.0,1.0,43.41999816894531,0.0,0.0,0.0,0.03337886063597573,0.0,0.0,14998.271856534715,14159.465484781736,14045.75236537822
2018-03-28,41.8125,42.505001068115234,41.29750061035156,41.619998931884766,40.284210205078125,166674000,0.0784050704225352,0.2844912676056338,1.0,1.0,0.0,0.0,0.0,0.0,-0.037022069017382475,-0.037022069017382475,-0.037022069017382475,14443.004800720622,13635.252776354902,13525.749551906123
2018-03-29,41.95249938964844,42.9375,41.724998474121094,41.94499969482422,40.59878158569336,153594000,0.08858489425981873,0.30176586102719033,1.0,1.0,0.0,0.0,0.0,0.0,0.00334826641909558,0.00334826641909558,0.00334826641909558,14491.363828685711,13680.90723534185,13571.037364923868
2018-04-02,41.65999984741211,42.23500061035156,41.11750030517578,41.66999816894531,40.33260726928711,150347200,0.09152629482071713,0.30528127490039836,1.0,1.0,0.0,0.0,0.0,0.0,-0.006972160097534097,-0.006972160097534097,-0.006972160097534097,14390.3277200405,13585.521759817533,13476.417919726002
2018-04-03,41.90999984741211,42.1875,41.220001220703125,42.09749984741211,40.74638748168945,121112000,0.0956490566037736,0.3116392452830189,1.0,1.0,0.0,0.0,0.0,0.0,0.006000960175604364,0.006000960175604364,0.006000960175604364,14476.683503602357,13667.047934863005,13557.289366972078
2018-04-04,41.220001220703125,43.002498626708984,41.192501068115234,42.90250015258789,41.525550842285156,138422000,0.11189685314685315,0.3315783216783217,1.0,1.0,0.0,0.0,0.0,0.0,-0.01646381840184119,-0.01646381840184119,-0.01646381840184119,14238.342015338118,13442.036139574162,13334.084616813037
2018-04-05,43.14500045776367,43.557498931884766,43.02000045776367,43.20000076293945,41.813499450683594,107732800,0.10883464052287581,0.3320545751633987,1.0,1.0,0.0,0.0,0.0,0.0,0.04670061086979538,0.04670061086979538,0.04670061086979538,14903.28128522748,14069.787438626143,13956.794513807748
2018-04-06,42.74250030517578,43.119998931884766,42.04999923706055,42.095001220703125,40.74397277832031,140021200,0.11183478260869564,0.33884840579710146,1.0,1.0,0.0,0.0,0.0,0.0,-0.009329010275058724,-0.009329010275058724,-0.009329010275058724,14764.248420985505,13938.530247043305,13826.591434381553
2018-04-09,42.470001220703125,43.272499084472656,42.462501525878906,42.51250076293945,41.14806365966797,116070800,0.12598251928020565,0.33944370179948585,1.0,1.0,0.0,0.0,0.0,0.0,-0.006375366029760743,-0.006375366029760743,-0.006375366029760743,14670.120933147404,13849.667014801515,13738.441853043414
2018-04-10,43.25,43.5,42.88249969482422,43.3125,41.922393798828125,113634400,0.13416041666666667,0.34113567708333337,1.0,1.0,0.0,0.0,0.0,0.0,0.018365876074348808,0.018365876074348808,0.018365876074348808,14939.5505562013,14104.028282866355,13990.760373571056
2018-04-11,43.057498931884766,43.47999954223633,42.92499923706055,43.11000061035156,41.72639083862305,89726400,0.13363087818696884,0.3326345609065156,1.0,1.0,0.0,0.0,0.0,0.0,-0.004450891748329133,-0.004450891748329133,-0.004450891748329133,14873.056233906958,14041.252779763945,13928.489013671478
2018-04-12,43.352500915527344,43.75,43.2599983215332,43.53499984741211,42.13775634765625,91557200,0.1346764534883721,0.3278005813953488,1.0,1.0,0.0,0.0,0.0,0.0,0.0068513497290974,0.0068513497290974,0.0068513497290974,14974.956743705987,14137.454313192768,14023.917963102032
2018-04-13,43.69499969482422,43.959999084472656,43.462501525878906,43.682498931884766,42.28050994873047,100497200,0.13963353846153845,0.3211553846153847,1.0,1.0,0.0,0.0,0.0,0.0,0.007900323443029045,0.007900323443029045,0.007900323443029045,15093.263745526632,14249.144774928038,14134.711450949044
2018-04-16,43.75749969482422,44.04750061035156,43.70750045776367,43.95500183105469,42.54427719116211,86313600,0.1263980891719745,0.3032550955414013,1.0,1.0,0.0,0.0,0.0,0.0,0.0014303696174966518,0.0014303696174966518,0.0014303696174966518,15114.852691417098,14269.526318689404,14154.929312760565
2018-04-17,44.122501373291016,44.73500061035156,44.102500915527344,44.560001373291016,43.129852294921875,106421600,0.11898714733542322,0.2960952978056426,1.0,1.0,0.0,0.0,0.0,0.0,0.008341465600466336,0.008341465600466336,0.008341465600466336,15240.932715198669,14388.555081611703,14273.002168699988
2018-04-18,44.45249938964844,44.70500183105469,44.220001220703125,44.459999084472656,43.03306198120117,83018000,0.11056899696048633,0.29241367781155014,1.0,1.0,0.0,0.0,0.0,0.0,0.007479132100093988,0.007479132100093988,0.007479132100093988,15354.921664304284,14496.168985796556,14379.751837384625
2018-04-19,43.439998626708984,43.84749984741211,43.165000915527344,43.20000076293945,41.813499450683594,139235200,0.109088643533123,0.2863413249211357,1.0,1.0,0.0,0.0,0.0,0.0,-0.02277713912246815,-0.02277713912246815,-0.02277713912246815,15005.180477341826,14165.98772806426,14052.222229237947
2018-04-20,42.650001525878906,42.80500030517578,41.35749816894531,41.43000030517578,40.10030746459961,261964400,0.10092133757961783,0.2792222929936306,1.0,1.0,0.0,0.0,0.0,0.0,-0.0181859375185236,-0.0181859375185236,-0.0181859375185236,14732.297202726719,13908.36596035351,13796.669393780618
2018-04-23,41.70750045776367,41.72999954223633,41.022499084472656,41.310001373291016,39.98416519165039,146062000,0.0957582191780822,0.258477397260274,1.0,1.0,0.0,0.0,0.0,0.0,-0.02209850022029536,-0.02209850022029536,-0.02209850022029536,14406.735529746806,13601.01193211469,13491.783692142815
2018-04-24,41.41749954223633,41.58250045776367,40.30500030517578,40.73500061035156,39.42761993408203,134768000,0.09173916349809887,0.2651490494296578,0.0,1.0,0.0,0.0,0.0,0.0,-0.006953207752668389,-0.006953207752668389,-0.006953207752668389,14306.562504570727,13506.441270504174,13397.972517177284
2018-04-25,40.654998779296875,41.35499954223633,40.602500915527344,40.912498474121094,39.59941482543945,113528400,0.1058029288702929,0.2645878661087866,1.0,0.0,0.0,40.654998779296875,-0.06368032027292925,-0.06568032027292925,-0.018410110976445515,-0.018410110976445515,-0.020410110976445517,14043.177101170126,13257.786187817348,13124.518411242327
2018-04-26,41.029998779296875,41.432498931884766,40.842498779296875,41.05500030517578,39.737342834472656,111852000,0.1012218487394958,0.25955840336134456,1.0,1.0,41.029998779296875,0.0,0.0,0.0,0.009223957969738406,0.0,0.0,14172.710776512911,13257.786187817348,13124.518411242327
2018-04-27,41.0,41.08250045776367,40.157501220703125,40.58000183105469,39.277591705322266,142623200,0.11098905109489052,0.28632408759124084,0.0,1.0,0.0,0.0,0.0,0.0,-0.0007311425832167151,-0.0007311425832167151,-0.0007311425832167151,14162.34850414459,13248.092855776253,13114.922516947656
2018-04-30,40.532501220703125,41.814998626708984,40.459999084472656,41.314998626708984,39.98899841308594,169709600,0.0947578125,0.3140796875,1.0,0.0,0.0,40.532501220703125,-0.012125215047405269,-0.014125215047405269,-0.01140240925114333,-0.01140240925114333,-0.01340240925114333,14000.863610543016,13097.032679237544,12939.15095807849
2018-05-01,41.602500915527344,42.29999923706055,41.317501068115234,42.275001525878906,40.918182373046875,214277600,0.09144380165289255,0.3026260330578512,1.0,1.0,41.602500915527344,0.0,0.0,0.0,0.026398560725329423,0.0,0.0,14370.466258772989,13097.032679237544,12939.15095807849
2018-05-02,43.807498931884766,44.4375,43.45000076293945,44.14250183105469,42.72575378417969,266157600,0.0910260700389105,0.30585408560311284,1.0,1.0,0.0,0.0,0.0,0.0,0.053001573651416,0.053001573651416,0.053001573651416,15132.123584592535,13791.196021401156,13624.946320569876
2018-05-03,43.970001220703125,44.375,43.61000061035156,44.22249984741211,42.80318069458008,136272800,0.10012067510548524,0.3255050632911392,1.0,1.0,0.0,0.0,0.0,0.0,0.0037094628266962637,0.0037094628266962637,0.0037094628266962637,15188.255634518553,13842.353950378223,13675.48755246176
2018-05-04,44.5625,46.0625,44.54249954223633,45.95750045776367,44.48249816894531,224805200,0.09908502415458935,0.32162028985507246,1.0,1.0,0.0,0.0,0.0,0.0,0.013475068520532485,0.013475068520532485,0.013475068520532485,15392.918419901054,14028.880618345034,13859.765684282873
2018-05-07,46.29499816894531,46.91749954223633,46.1875,46.290000915527344,44.804325103759766,169805600,0.12482583732057416,0.32934306220095694,1.0,1.0,0.0,0.0,0.0,0.0,0.03887793927507022,0.03887793927507022,0.03887793927507022,15991.363367496077,14574.294587122264,14398.604812923124
2018-05-08,46.247501373291016,46.55500030517578,45.91749954223633,46.51250076293945,45.01968765258789,113611200,0.12647224669603527,0.32045594713656395,1.0,1.0,0.0,0.0,0.0,0.0,-0.00102595955357776,-0.00102595955357776,-0.00102595955357776,15974.95687547446,14559.341950353948,14383.832426757115
2018-05-09,46.63750076293945,46.849998474121094,46.30500030517578,46.84000015258789,45.33667755126953,92844800,0.12171315789473684,0.3174649122807018,1.0,1.0,0.0,0.0,0.0,0.0,0.008432874816317604,0.008432874816317604,0.008432874816317604,16109.671687001408,14682.119058429244,14505.129484990848
2018-05-10,46.935001373291016,47.592498779296875,46.912498474121094,47.5099983215332,45.98516845703125,111957200,0.12122703862660944,0.32170815450643775,1.0,1.0,0.0,0.0,0.0,0.0,0.00637899984957957,0.00637899984957957,0.00637899984957957,16212.435280269567,14775.776293694473,14597.657703793739
2018-05-11,47.372501373291016,47.51499938964844,46.86249923706055,47.147499084472656,45.81027603149414,104848800,0.11638260869565217,0.30974927536231883,1.0,1.0,0.0,0.0,0.0,0.0,0.009321401666112727,0.009321401666112727,0.009321401666112727,16363.557901502816,14913.507239456627,14733.728334635225
2018-05-14,47.252498626708984,47.38249969482422,46.96500015258789,47.037498474121094,45.70339584350586,83115200,0.10476048780487802,0.2980082926829268,1.0,1.0,0.0,0.0,0.0,0.0,-0.002533173108939746,-0.002533173108939746,-0.002533173108939746,16322.106176660152,14875.728743957658,14696.405250223503
2018-05-15,46.69499969482422,46.76750183105469,46.275001525878906,46.61000061035156,45.288028717041016,94780800,0.11714146341463416,0.30770341463414635,1.0,1.0,0.0,0.0,0.0,0.0,-0.0117982952878104,-0.0117982952878104,-0.0117982952878104,16129.533148268922,14700.220503615075,14523.012721412038
2018-05-16,46.51750183105469,47.1150016784668,46.5,47.04499816894531,45.71067810058594,76732400,0.1293613065326633,0.3254618090452261,1.0,1.0,0.0,0.0,0.0,0.0,-0.00380121779482967,-0.00380121779482967,-0.00380121779482967,16068.221279843427,14644.341763848814,14467.807587020869
2018-05-17,47.0,47.227500915527344,46.59000015258789,46.747501373291016,45.42162322998047,69176000,0.13060230414746543,0.3230336405529954,1.0,1.0,0.0,0.0,0.0,0.0,0.0103724007083974,0.0103724007083974,0.0103724007083974,16234.88730962916,14796.238744734173,14617.873484685442
2018-05-18,46.79750061035156,46.95249938964844,46.532501220703125,46.57749938964844,45.25644302368164,73190800,0.1287255905511811,0.3406283464566929,1.0,1.0,0.0,0.0,0.0,0.0,-0.004308497652094401,-0.004308497652094401,-0.004308497652094401,16164.939335773604,14732.489184842658,14554.892411098062
